Orario di rilevazione	Numero registratore di dati	Potenza [W]	Energia di oggi [kWh]	Rendimento conteggiato [kWh]	Intensità di irradiamento [W/mý]	Energia di irradiamento odierna [kWh]
2019-08-14 20:20:00	0	2827	229.077			
2019-08-14 20:30:00	0	1117	229.284			
2019-08-14 20:40:00	0	241	229.323			
2019-08-14 20:50:00	0	1	229.323			
2019-08-14 21:00:00	0		229.323			
2019-08-14 21:10:00	0		229.323			
2019-08-14 21:20:00	0		229.323			
2019-08-14 21:30:00	0		229.323			
2019-08-14 21:40:00	0		229.323			
2019-08-14 21:50:00	0		229.323			
2019-08-14 22:00:00	0		229.323			
2019-08-14 22:10:00	0		229.323			
2019-08-14 22:20:00	0		229.323			
2019-08-14 22:30:00	0		229.323			
2019-08-14 22:40:00	0		229.323			
2019-08-14 22:50:00	0		229.323			
2019-08-14 23:00:00	0		229.323			
2019-08-14 23:10:00	0		229.323			
2019-08-15 15:10:00	0	62749	4.793			
2019-08-15 15:20:00	0	56395	14.176			
2019-08-15 15:30:00	0	54021	23.315			
2019-08-15 15:40:00	0	51209	32.086			
2019-08-15 15:50:00	0	45692	39.66			
2019-08-15 16:00:00	0	37604	46.02			
2019-08-15 16:10:00	0	34380	51.715			
2019-08-15 16:20:00	0	31080	56.927			
2019-08-15 16:30:00	0	23593	61.028			
2019-08-15 16:40:00	0	20980	64.522			
2019-08-15 16:50:00	0	22050	68.177			
2019-08-15 17:00:00	0	20714	71.716			
2019-08-15 17:10:00	0	20747	75.179			
2019-08-15 17:20:00	0	20781	78.616			
2019-08-15 17:30:00	0	16787	81.435			
2019-08-15 17:40:00	0	17370	84.259			
2019-08-15 17:50:00	0	34336	89.75			
2019-08-15 18:00:00	0	42556	96.821			
2019-08-15 18:10:00	0	51309	104.95			
2019-08-15 18:20:00	0	24120	109.742			
2019-08-15 18:30:00	0	15555	112.334			
2019-08-15 18:40:00	0	13154	114.513			
2019-08-15 18:50:00	0	15061	117.003			
2019-08-15 19:00:00	0	14578	119.425			
2019-08-15 19:10:00	0	15582	122.085			
2019-08-15 19:20:00	0	9341	123.679			
2019-08-15 19:30:00	0	8237	125.066			
2019-08-15 19:40:00	0	6647	126.194			
2019-08-15 19:50:00	0	4697	127.015			
2019-08-15 20:00:00	0	4037	127.691			
2019-08-15 20:10:00	0	2567	128.136			
2019-08-15 20:20:00	0	1426	128.383			
2019-08-15 20:30:00	0	529	128.484			
2019-08-15 20:40:00	0	64	128.5			
2019-08-15 20:50:00	0		128.5			
2019-08-15 21:00:00	0		128.5			
2019-08-15 21:10:00	0		128.5			
2019-08-15 21:20:00	0		128.5			
2019-08-15 21:30:00	0		128.5			
2019-08-15 21:40:00	0		128.5			
2019-08-15 21:50:00	0		128.5			
2019-08-15 22:00:00	0		128.5			
2019-08-15 22:10:00	0		128.5			
2019-08-15 22:20:00	0		128.5			
2019-08-15 22:30:00	0		128.5			
2019-08-15 22:40:00	0		128.5			
2019-08-15 22:50:00	0		128.5			
2019-08-15 23:00:00	0		128.5			
2019-08-15 23:10:00	0		128.5			
2019-08-16 16:40:00	0	3251				
2019-08-16 16:50:00	0	14760	2.029			
2019-08-16 17:00:00	0	21165	5.58			
2019-08-16 17:10:00	0	17064	8.52			
2019-08-16 17:20:00	0	18083	11.423			
2019-08-16 17:30:00	0	19254	14.792			
2019-08-16 17:40:00	0	16121	17.446			
2019-08-16 17:50:00	0	13182	19.707			
2019-08-16 18:00:00	0	9492	21.266			
2019-08-16 18:10:00	0	10316	22.965			
2019-08-16 18:20:00	0	10561	24.762			
2019-08-16 18:30:00	0	9866	26.391			
2019-08-16 18:40:00	0	11444	28.282			
2019-08-16 18:50:00	0	12873	30.469			
2019-08-16 19:00:00	0	7323	31.687			
2019-08-16 19:10:00	0	5564	32.628			
2019-08-16 19:20:00	0	4562	33.364			
2019-08-16 19:30:00	0	4065	34.116			
2019-08-16 19:40:00	0	2187	34.487			
2019-08-16 19:50:00	0	2093	34.836			
2019-08-16 20:00:00	0	1423	35.079			
2019-08-16 20:10:00	0	2248	35.451			
2019-08-16 20:20:00	0	963	35.612			
2019-08-16 20:30:00	0	66	35.636			
2019-08-16 20:40:00	0		35.636			
2019-08-16 20:50:00	0		35.636			
2019-08-16 21:00:00	0		35.636			
2019-08-16 21:10:00	0		35.636			
2019-08-16 21:20:00	0		35.636			
2019-08-16 21:30:00	0		35.636			
2019-08-16 21:40:00	0		35.636			
2019-08-16 21:50:00	0		35.636			
2019-08-16 22:00:00	0		35.636			
2019-08-16 22:10:00	0		35.636			
2019-08-16 22:20:00	0		35.636			
2019-08-16 22:30:00	0		35.636			
2019-08-16 22:40:00	0		35.636			
2019-08-16 22:50:00	0		35.636			
2019-08-16 23:00:00	0		35.636			
2019-08-16 23:10:00	0		35.636			
2019-08-17 17:20:00	0	19757	1.915			
2019-08-17 17:30:00	0	21982	5.542			
2019-08-17 17:40:00	0	19711	8.841			
2019-08-17 17:50:00	0	23538	12.743			
2019-08-17 18:00:00	0	18452	15.891			
2019-08-17 18:10:00	0	14008	18.3			
2019-08-17 18:20:00	0	12066	20.316			
2019-08-17 18:30:00	0	10856	22.155			
2019-08-17 18:40:00	0	10265	23.796			
2019-08-17 18:50:00	0	7716	25.121			
2019-08-17 19:00:00	0	7680	26.436			
2019-08-17 19:10:00	0	6057	27.453			
2019-08-17 19:20:00	0	5239	28.335			
2019-08-17 19:30:00	0	5209	29.212			
2019-08-17 19:40:00	0	2152	29.61			
2019-08-17 19:50:00	0	1479	29.858			
2019-08-17 20:00:00	0	1197	30.052			
2019-08-17 20:10:00	0	844	30.205			
2019-08-17 20:20:00	0	220	30.27			
2019-08-17 20:30:00	0	21	30.27			
2019-08-17 20:40:00	0		30.27			
2019-08-17 20:50:00	0		30.27			
2019-08-17 21:00:00	0		30.27			
2019-08-17 21:10:00	0		30.27			
2019-08-17 21:20:00	0		30.27			
2019-08-17 21:30:00	0		30.27			
2019-08-17 21:40:00	0		30.27			
2019-08-17 21:50:00	0		30.27			
2019-08-17 22:00:00	0		30.27			
2019-08-17 22:10:00	0		30.27			
2019-08-17 22:20:00	0		30.27			
2019-08-17 22:30:00	0		30.27			
2019-08-17 22:40:00	0		30.27			
2019-08-17 22:50:00	0		30.27			
2019-08-17 23:00:00	0		30.27			
2019-08-17 23:10:00	0		30.27			
2019-08-18 18:40:00	0	4828	0.06			
2019-08-18 18:50:00	0	4610	0.864			
2019-08-18 19:00:00	0	4372	1.584			
2019-08-18 19:10:00	0	4204	2.283			
2019-08-18 19:20:00	0	3312	2.836			
2019-08-18 19:30:00	0	2561	3.295			
2019-08-18 19:40:00	0	1820	3.595			
2019-08-18 19:50:00	0	1221	3.808			
2019-08-18 20:00:00	0	679	3.946			
2019-08-18 20:10:00	0	402	4.011			
2019-08-18 20:20:00	0	102	4.027			
2019-08-18 20:30:00	0		4.035			
2019-08-18 20:40:00	0		4.035			
2019-08-18 20:50:00	0		4.035			
2019-08-18 21:00:00	0		4.035			
2019-08-18 21:10:00	0		4.035			
2019-08-18 21:20:00	0		4.035			
2019-08-18 21:30:00	0		4.035			
2019-08-18 21:40:00	0		4.035			
2019-08-18 21:50:00	0		4.035			
2019-08-18 22:00:00	0		4.035			
2019-08-18 22:10:00	0		4.035			
2019-08-18 22:20:00	0		4.035			
2019-08-18 22:30:00	0		4.035			
2019-08-18 22:40:00	0		4.035			
2019-08-18 22:50:00	0		4.035			
2019-08-18 23:00:00	0		4.035			
2019-08-18 23:10:00	0		4.035			
2019-08-19 15:40:00	0	36713	1.308			
2019-08-19 15:50:00	0	29573	6.569			
2019-08-19 16:00:00	0	24107	10.348			
2019-08-19 16:10:00	0	52475	19.011			
2019-08-19 16:20:00	0	92375	34.004			
2019-08-19 16:30:00	0	76008	47.078			
2019-08-19 16:40:00	0	38481	53.45			
2019-08-19 16:50:00	0	32386	59.008			
2019-08-19 17:00:00	0	38353	65.212			
2019-08-19 17:10:00	0	65532	76.205			
2019-08-19 17:20:00	0	71670	88.071			
2019-08-19 17:30:00	0	68584	99.687			
2019-08-19 17:40:00	0	56111	109.155			
2019-08-19 17:50:00	0	24347	113.671			
2019-08-19 18:00:00	0	6259	114.819			
2019-08-19 18:10:00	0	6812	115.871			
2019-08-19 18:20:00	0	9904	117.571			
2019-08-19 18:30:00	0	10849	119.359			
2019-08-19 18:40:00	0	5303	120.254			
2019-08-19 18:50:00	0	7010	121.428			
2019-08-19 19:00:00	0	6775	122.532			
2019-08-19 19:10:00	0	5100	123.408			
2019-08-19 19:20:00	0	3480	124.011			
2019-08-19 19:30:00	0	6041	124.927			
2019-08-19 19:40:00	0	15643	127.496			
2019-08-19 19:50:00	0	13242	129.753			
2019-08-19 20:00:00	0	7620	131.097			
2019-08-19 20:10:00	0	3133	131.671			
2019-08-19 20:20:00	0	1736	131.965			
2019-08-19 20:30:00	0	605	132.085			
2019-08-19 20:40:00	0	3	132.093			
2019-08-19 20:50:00	0		132.093			
2019-08-19 21:00:00	0		132.093			
2019-08-19 21:10:00	0		132.093			
2019-08-19 21:20:00	0		132.093			
2019-08-19 21:30:00	0		132.093			
2019-08-19 21:40:00	0		132.093			
2019-08-19 21:50:00	0		132.093			
2019-08-19 22:00:00	0		132.093			
2019-08-19 22:10:00	0		132.093			
2019-08-19 22:20:00	0		132.093			
2019-08-19 22:30:00	0		132.093			
2019-08-19 22:40:00	0		132.093			
2019-08-19 22:50:00	0		132.093			
2019-08-19 23:00:00	0		132.093			
2019-08-19 23:10:00	0		132.093			
2019-08-20 17:10:00	0	26205	3.369			
2019-08-20 17:20:00	0	17256	6.285			
2019-08-20 17:30:00	0	11188	8.115			
2019-08-20 17:40:00	0	5516	9.152			
2019-08-20 17:50:00	0	2145	9.52			
2019-08-20 18:00:00	0	3457	10.078			
2019-08-20 18:10:00	0	3777	10.723			
2019-08-20 18:20:00	0	882	10.887			
2019-08-20 18:30:00	0	175	10.925			
2019-08-20 18:40:00	0	1065	11.091			
2019-08-20 18:50:00	0	14527	13.272			
2019-08-20 19:00:00	0	23646	17.229			
2019-08-20 19:10:00	0	16636	20.047			
2019-08-20 19:20:00	0	12123	22.107			
2019-08-20 19:30:00	0	9825	23.738			
2019-08-20 19:40:00	0	10423	25.492			
2019-08-20 19:50:00	0	7805	26.813			
2019-08-20 20:00:00	0	4475	27.612			
2019-08-20 20:10:00	0	2170	28.019			
2019-08-20 20:20:00	0	701	28.137			
2019-08-20 20:30:00	0	172	28.18			
2019-08-20 20:40:00	0	9	28.188			
2019-08-20 20:50:00	0		28.188			
2019-08-20 21:00:00	0		28.188			
2019-08-20 21:10:00	0		28.188			
2019-08-20 21:20:00	0		28.188			
2019-08-20 21:30:00	0		28.188			
2019-08-20 21:40:00	0		28.188			
2019-08-20 21:50:00	0		28.188			
2019-08-20 22:00:00	0		28.188			
2019-08-20 22:10:00	0		28.188			
2019-08-20 22:20:00	0		28.188			
2019-08-20 22:30:00	0		28.188			
2019-08-20 22:40:00	0		28.188			
2019-08-20 22:50:00	0		28.188			
2019-08-20 23:00:00	0		28.188			
2019-08-20 23:10:00	0		28.188			
2019-08-21 17:20:00	0	7317	0.971			
2019-08-21 17:30:00	0	6785	2.103			
2019-08-21 17:40:00	0	5912	3.109			
2019-08-21 17:50:00	0	4474	3.862			
2019-08-21 18:00:00	0	3743	4.489			
2019-08-21 18:10:00	0	2975	4.995			
2019-08-21 18:20:00	0	3479	5.577			
2019-08-21 18:30:00	0	3694	6.201			
2019-08-21 18:40:00	0	4740	6.97			
2019-08-21 18:50:00	0	6267	7.996			
2019-08-21 19:00:00	0	6696	9.092			
2019-08-21 19:10:00	0	11455	10.94			
2019-08-21 19:20:00	0	15477	13.493			
2019-08-21 19:30:00	0	16710	16.325			
2019-08-21 19:40:00	0	14262	18.668			
2019-08-21 19:50:00	0	10006	20.399			
2019-08-21 20:00:00	0	6566	21.555			
2019-08-21 20:10:00	0	2934	22.078			
2019-08-21 20:20:00	0	996	22.247			
2019-08-21 20:30:00	0	132	22.294			
2019-08-21 20:40:00	0		22.294			
2019-08-21 20:50:00	0		22.294			
2019-08-21 21:00:00	0		22.294			
2019-08-21 21:10:00	0		22.294			
2019-08-21 21:20:00	0		22.294			
2019-08-21 21:30:00	0		22.294			
2019-08-21 21:40:00	0		22.294			
2019-08-21 21:50:00	0		22.294			
2019-08-21 22:00:00	0		22.294			
2019-08-21 22:10:00	0		22.294			
2019-08-21 22:20:00	0		22.294			
2019-08-21 22:30:00	0		22.294			
2019-08-21 22:40:00	0		22.294			
2019-08-21 22:50:00	0		22.294			
2019-08-21 23:00:00	0		22.294			
2019-08-21 23:10:00	0		22.294			
2019-08-22 17:50:00	0	55831	6.334			
2019-08-22 18:00:00	0	53421	15.132			
2019-08-22 18:10:00	0	49455	23.445			
2019-08-22 18:20:00	0	45603	31.042			
2019-08-22 18:30:00	0	41547	38.071			
2019-08-22 18:40:00	0	38005	44.44			
2019-08-22 18:50:00	0	33436	50.087			
2019-08-22 19:00:00	0	28854	55.003			
2019-08-22 19:10:00	0	24431	59.09			
2019-08-22 19:20:00	0	19991	62.465			
2019-08-22 19:30:00	0	16112	65.126			
2019-08-22 19:40:00	0	9917	66.862			
2019-08-22 19:50:00	0	7477	68.135			
2019-08-22 20:00:00	0	4963	69.027			
2019-08-22 20:10:00	0	2124	69.418			
2019-08-22 20:20:00	0	913	69.551			
2019-08-22 20:30:00	0	140	69.61			
2019-08-22 20:40:00	0		69.61			
2019-08-22 20:50:00	0		69.61			
2019-08-22 21:00:00	0		69.61			
2019-08-22 21:10:00	0		69.61			
2019-08-22 21:20:00	0		69.61			
2019-08-22 21:30:00	0		69.61			
2019-08-22 21:40:00	0		69.61			
2019-08-22 21:50:00	0		69.61			
2019-08-22 22:00:00	0		69.61			
2019-08-22 22:10:00	0		69.61			
2019-08-22 22:20:00	0		69.61			
2019-08-22 22:30:00	0		69.61			
2019-08-22 22:40:00	0		69.61			
2019-08-22 22:50:00	0		69.61			
2019-08-22 23:00:00	0		69.61			
2019-08-22 23:10:00	0		69.61			
2019-08-24 17:50:00	0	46617	2.966			
2019-08-24 18:00:00	0	44193	10.496			
2019-08-24 18:10:00	0	40855	17.254			
2019-08-24 18:20:00	0	36360	23.317			
2019-08-24 18:30:00	0	32622	28.769			
2019-08-24 18:40:00	0	29132	33.818			
2019-08-24 18:50:00	0	25581	38.013			
2019-08-24 19:00:00	0	21442	41.698			
2019-08-24 19:10:00	0	17699	44.729			
2019-08-24 19:20:00	0	14324	47.094			
2019-08-24 19:30:00	0	10927	48.96			
2019-08-24 19:40:00	0	7207	50.219			
2019-08-24 19:50:00	0	4441	50.992			
2019-08-24 20:00:00	0	2409	51.398			
2019-08-24 20:10:00	0	1329	51.635			
2019-08-24 20:20:00	0	489	51.723			
2019-08-24 20:30:00	0	40	51.739			
2019-08-24 20:40:00	0		51.739			
2019-08-24 20:50:00	0		51.739			
2019-08-24 21:00:00	0		51.739			
2019-08-24 21:10:00	0		51.739			
2019-08-24 21:20:00	0		51.739			
2019-08-24 21:30:00	0		51.739			
2019-08-24 21:40:00	0		51.739			
2019-08-24 21:50:00	0		51.739			
2019-08-24 22:00:00	0		51.739			
2019-08-24 22:10:00	0		51.739			
2019-08-24 22:20:00	0		51.739			
2019-08-24 22:30:00	0		51.739			
2019-08-24 22:40:00	0		51.739			
2019-08-24 22:50:00	0		51.739			
2019-08-24 23:00:00	0		51.739			
2019-08-24 23:10:00	0		51.739			
2019-08-25 17:00:00	0	34099				
2019-08-25 17:10:00	0	66702	9.927			
2019-08-25 17:20:00	0	64480	20.717			
2019-08-25 17:30:00	0	59993	30.752			
2019-08-25 17:40:00	0	52210	39.574			
2019-08-25 17:50:00	0	42864	46.812			
2019-08-25 18:00:00	0	32995	52.361			
2019-08-25 18:10:00	0	36206	58.329			
2019-08-25 18:20:00	0	30741	63.487			
2019-08-25 18:30:00	0	27884	68.154			
2019-08-25 18:40:00	0	22800	72.008			
2019-08-25 18:50:00	0	16023	74.707			
2019-08-25 19:00:00	0	12115	76.831			
2019-08-25 19:10:00	0	5792	77.817			
2019-08-25 19:20:00	0	6928	78.968			
2019-08-25 19:30:00	0	8382	80.359			
2019-08-25 19:40:00	0	7330	81.623			
2019-08-25 19:50:00	0	3649	82.266			
2019-08-25 20:00:00	0	2186	82.604			
2019-08-25 20:10:00	0	1118	82.813			
2019-08-25 20:20:00	0	363	82.903			
2019-08-25 20:30:00	0	29	82.927			
2019-08-25 20:40:00	0		82.927			
2019-08-25 20:50:00	0		82.927			
2019-08-25 21:00:00	0		82.927			
2019-08-25 21:10:00	0		82.927			
2019-08-25 21:20:00	0		82.927			
2019-08-25 21:30:00	0		82.927			
2019-08-25 21:40:00	0		82.927			
2019-08-25 21:50:00	0		82.927			
2019-08-25 22:00:00	0		82.927			
2019-08-25 22:10:00	0		82.927			
2019-08-25 22:20:00	0		82.927			
2019-08-25 22:30:00	0		82.927			
2019-08-25 22:40:00	0		82.927			
2019-08-25 22:50:00	0		82.927			
2019-08-25 23:00:00	0		82.927			
2019-08-25 23:10:00	0		82.927			
2019-08-26 17:10:00	0	2890				
2019-08-26 17:20:00	0	23771	3.165			
2019-08-26 17:30:00	0	39873	9.352			
2019-08-26 17:40:00	0	39857	16.439			
2019-08-26 17:50:00	0	14382	18.981			
2019-08-26 18:00:00	0	10861	20.824			
2019-08-26 18:10:00	0	12513	22.821			
2019-08-26 18:20:00	0	21379	26.32			
2019-08-26 18:30:00	0	14299	28.727			
2019-08-26 18:40:00	0	12140	30.767			
2019-08-26 18:50:00	0	9641	32.395			
2019-08-26 19:00:00	0	9059	33.901			
2019-08-26 19:10:00	0	6631	35.056			
2019-08-26 19:20:00	0	4898	35.898			
2019-08-26 19:30:00	0	5088	36.714			
2019-08-26 19:40:00	0	5572	37.638			
2019-08-26 19:50:00	0	4546	38.415			
2019-08-26 20:00:00	0	2413	38.873			
2019-08-26 20:10:00	0	703	38.997			
2019-08-26 20:20:00	0	91	39.02			
2019-08-26 20:30:00	0		39.02			
2019-08-26 20:40:00	0		39.02			
2019-08-26 20:50:00	0		39.02			
2019-08-26 21:00:00	0		39.02			
2019-08-26 21:10:00	0		39.02			
2019-08-26 21:20:00	0		39.02			
2019-08-26 21:30:00	0		39.02			
2019-08-26 21:40:00	0		39.02			
2019-08-26 21:50:00	0		39.02			
2019-08-26 22:00:00	0		39.02			
2019-08-26 22:10:00	0		39.02			
2019-08-26 22:20:00	0		39.02			
2019-08-26 22:30:00	0		39.02			
2019-08-26 22:40:00	0		39.02			
2019-08-26 22:50:00	0		39.02			
2019-08-26 23:00:00	0		39.02			
2019-08-26 23:10:00	0		39.02			
2019-08-28 18:50:00	0	7743	0.382			
2019-08-28 19:00:00	0	7057	1.604			
2019-08-28 19:10:00	0	6769	2.707			
2019-08-28 19:20:00	0	5521	3.643			
2019-08-28 19:30:00	0	5963	4.64			
2019-08-28 19:40:00	0	4993	5.453			
2019-08-28 19:50:00	0	3743	6.114			
2019-08-28 20:00:00	0	2179	6.491			
2019-08-28 20:10:00	0	963	6.672			
2019-08-28 20:20:00	0	143	6.715			
2019-08-28 20:30:00	0		6.715			
2019-08-28 20:40:00	0		6.715			
2019-08-28 20:50:00	0		6.715			
2019-08-28 21:00:00	0		6.715			
2019-08-28 21:10:00	0		6.715			
2019-08-28 21:20:00	0		6.715			
2019-08-28 21:30:00	0		6.715			
2019-08-28 21:40:00	0		6.715			
2019-08-28 21:50:00	0		6.715			
2019-08-28 22:00:00	0		6.715			
2019-08-28 22:10:00	0		6.715			
2019-08-28 22:20:00	0		6.715			
2019-08-28 22:30:00	0		6.715			
2019-08-28 22:40:00	0		6.715			
2019-08-28 22:50:00	0		6.715			
2019-08-28 23:00:00	0		6.715			
2019-08-28 23:10:00	0		6.715			
2019-08-29 17:50:00	0	18734	1.853			
2019-08-29 18:00:00	0	15894	4.518			
2019-08-29 18:10:00	0	12859	6.709			
2019-08-29 18:20:00	0	27124	11.015			
2019-08-29 18:30:00	0	32194	16.5			
2019-08-29 18:40:00	0	13490	18.858			
2019-08-29 18:50:00	0	12167	20.831			
2019-08-29 19:00:00	0	13113	23.083			
2019-08-29 19:10:00	0	17157	25.859			
2019-08-29 19:20:00	0	8458	27.406			
2019-08-29 19:30:00	0	4498	28.218			
2019-08-29 19:40:00	0	2847	28.696			
2019-08-29 19:50:00	0	2041	29.028			
2019-08-29 20:00:00	0	1308	29.258			
2019-08-29 20:10:00	0	553	29.355			
2019-08-29 20:20:00	0	47	29.371			
2019-08-29 20:30:00	0		29.371			
2019-08-29 20:40:00	0		29.371			
2019-08-29 20:50:00	0		29.371			
2019-08-29 21:00:00	0		29.371			
2019-08-29 21:10:00	0		29.371			
2019-08-29 21:20:00	0		29.371			
2019-08-29 21:30:00	0		29.371			
2019-08-29 21:40:00	0		29.371			
2019-08-29 21:50:00	0		29.371			
2019-08-29 22:00:00	0		29.371			
2019-08-29 22:10:00	0		29.371			
2019-08-29 22:20:00	0		29.371			
2019-08-29 22:30:00	0		29.371			
2019-08-29 22:40:00	0		29.371			
2019-08-29 22:50:00	0		29.371			
2019-08-29 23:00:00	0		29.371			
2019-08-29 23:10:00	0		29.371			
2019-08-30 18:40:00	0	8859	0.802			
2019-08-30 18:50:00	0	8373	2.225			
2019-08-30 19:00:00	0	7908	3.555			
2019-08-30 19:10:00	0	7098	4.735			
2019-08-30 19:20:00	0	6036	5.784			
2019-08-30 19:30:00	0	4588	6.547			
2019-08-30 19:40:00	0	3075	7.089			
2019-08-30 19:50:00	0	1711	7.402			
2019-08-30 20:00:00	0	702	7.536			
2019-08-30 20:10:00	0	116	7.566			
2019-08-30 20:20:00	0		7.566			
2019-08-30 20:30:00	0		7.566			
2019-08-30 20:40:00	0		7.566			
2019-08-30 20:50:00	0		7.566			
2019-08-30 21:00:00	0		7.566			
2019-08-30 21:10:00	0		7.566			
2019-08-30 21:20:00	0		7.566			
2019-08-30 21:30:00	0		7.566			
2019-08-30 21:40:00	0		7.566			
2019-08-30 21:50:00	0		7.566			
2019-08-30 22:00:00	0		7.566			
2019-08-30 22:10:00	0		7.566			
2019-08-30 22:20:00	0		7.566			
2019-08-30 22:30:00	0		7.566			
2019-08-30 22:40:00	0		7.566			
2019-08-30 22:50:00	0		7.566			
2019-08-30 23:00:00	0		7.566			
2019-08-30 23:10:00	0		7.566			
2019-09-01 17:40:00	0	28353	0.487			
2019-09-01 17:50:00	0	25179	4.909			
2019-09-01 18:00:00	0	38234	10.877			
2019-09-01 18:10:00	0	32228	16.544			
2019-09-01 18:20:00	0	14175	19.093			
2019-09-01 18:30:00	0	10079	20.762			
2019-09-01 18:40:00	0	6540	21.934			
2019-09-01 18:50:00	0	2871	22.418			
2019-09-01 19:00:00	0	1754	22.722			
2019-09-01 19:10:00	0	1344	22.957			
2019-09-01 19:20:00	0	263	23.012			
2019-09-01 19:30:00	0	494	23.094			
2019-09-01 19:40:00	0	507	23.18			
2019-09-01 19:50:00	0	196	23.223			
2019-09-01 20:00:00	0	177	23.269			
2019-09-01 20:10:00	0	11	23.269			
2019-09-01 20:20:00	0		23.269			
2019-09-01 20:30:00	0		23.269			
2019-09-01 20:40:00	0		23.269			
2019-09-01 20:50:00	0		23.269			
2019-09-01 21:00:00	0		23.269			
2019-09-01 21:10:00	0		23.269			
2019-09-01 21:20:00	0		23.269			
2019-09-01 21:30:00	0		23.269			
2019-09-01 21:40:00	0		23.269			
2019-09-01 21:50:00	0		23.269			
2019-09-01 22:00:00	0		23.269			
2019-09-01 22:10:00	0		23.269			
2019-09-01 22:20:00	0		23.269			
2019-09-01 22:30:00	0		23.269			
2019-09-01 22:40:00	0		23.269			
2019-09-01 22:50:00	0		23.269			
2019-09-01 23:00:00	0		23.269			
2019-09-01 23:10:00	0		23.269			
2019-09-08 07:30:00	0	131				
2019-09-08 07:40:00	0	1595	0.239			
2019-09-08 07:50:00	0	960	0.418			
2019-09-08 08:00:00	0	1817	0.712			
2019-09-08 08:10:00	0	1907	1.064			
2019-09-08 08:20:00	0	1136	1.27			
2019-09-08 08:30:00	0	247	1.31			
2019-09-08 08:40:00	0	372	1.372			
2019-09-08 08:50:00	0	1127	1.54			
2019-09-08 09:00:00	0	2355	1.928			
2019-09-08 09:10:00	0	3189	2.414			
2019-09-08 09:20:00	0	6103	3.386			
2019-09-08 09:30:00	0	11028	5.294			
2019-09-08 09:40:00	0	8055	6.591			
2019-09-08 09:50:00	0	12118	8.59			
2019-09-08 10:00:00	0	12909	10.711			
2019-09-08 10:10:00	0	25285	14.551			
2019-09-08 10:20:00	0	24941	18.771			
2019-09-08 10:30:00	0	17312	21.764			
2019-09-08 10:40:00	0	16898	24.558			
2019-09-08 10:50:00	0	12460	26.729			
2019-09-08 11:00:00	0	13114	28.832			
2019-09-08 11:10:00	0	25696	33.004			
2019-09-08 11:20:00	0	40495	39.312			
2019-09-08 11:30:00	0	51548	47.937			
2019-09-08 11:40:00	0	70220	59.624			
2019-09-08 11:50:00	0	94609	75.129			
2019-09-08 12:00:00	0	94039	90.705			
2019-09-08 12:10:00	0	83077	103.897			
2019-09-08 12:20:00	0	63579	115.38			
2019-09-08 12:30:00	0	44951	122.899			
2019-09-08 12:40:00	0	89258	136.4			
2019-09-08 12:50:00	0	116567	155.738			
2019-09-08 13:00:00	0	101169	173.555			
2019-09-08 13:10:00	0	54859	182.901			
2019-09-08 13:20:00	0	52971	191.329			
2019-09-08 13:30:00	0	73360	203.381			
2019-09-08 13:40:00	0	107401	221.445			
2019-09-08 13:50:00	0	89119	235.317			
2019-09-08 14:00:00	0	107708	253.214			
2019-09-08 14:10:00	0	92079	269.537			
2019-09-08 14:20:00	0	93497	284.706			
2019-09-08 14:30:00	0	98438	302.246			
2019-09-08 14:40:00	0	59212	311.95			
2019-09-08 14:50:00	0	94365	327.643			
2019-09-08 15:00:00	0	81705	341.292			
2019-09-08 15:10:00	0	74128	353.808			
2019-09-08 15:20:00	0	64081	364.262			
2019-09-08 15:30:00	0	76591	377.221			
2019-09-08 15:40:00	0	35645	383.403			
2019-09-08 15:50:00	0	28362	388.258			
2019-09-08 16:00:00	0	21294	391.773			
2019-09-08 16:10:00	0	15463	394.428			
2019-09-08 16:20:00	0	14219	396.815			
2019-09-08 16:30:00	0	11306	398.711			
2019-09-08 16:40:00	0	7817	400.044			
2019-09-08 16:50:00	0	8518	401.469			
2019-09-08 17:00:00	0	7058	402.657			
2019-09-08 17:10:00	0	5701	403.658			
2019-09-08 17:20:00	0	3115	404.195			
2019-09-08 17:30:00	0	3019	404.679			
2019-09-08 17:40:00	0	3328	405.223			
2019-09-08 17:50:00	0	2540	405.681			
2019-09-08 18:00:00	0	1575	405.927			
2019-09-08 18:10:00	0	1226	406.155			
2019-09-08 18:20:00	0	499	406.246			
2019-09-08 18:30:00	0	635	406.36			
2019-09-08 18:40:00	0	4071	406.972			
2019-09-08 18:50:00	0	14332	409.278			
2019-09-08 19:00:00	0	12898	411.462			
2019-09-08 19:10:00	0	11142	413.347			
2019-09-08 19:20:00	0	9057	414.859			
2019-09-08 19:30:00	0	6539	415.989			
2019-09-08 19:40:00	0	4016	416.676			
2019-09-08 19:50:00	0	1720	416.977			
2019-09-08 20:00:00	0	475	417.086			
2019-09-08 20:10:00	0	2	417.086			
2019-09-08 20:20:00	0		417.086			
2019-09-08 20:30:00	0		417.086			
2019-09-08 20:40:00	0		417.086			
2019-09-08 20:50:00	0		417.086			
2019-09-08 21:00:00	0		417.086			
2019-09-08 21:10:00	0		417.086			
2019-09-08 21:20:00	0		417.086			
2019-09-08 21:30:00	0		417.086			
2019-09-08 21:40:00	0		417.086			
2019-09-08 21:50:00	0		417.086			
2019-09-08 22:00:00	0		417.086			
2019-09-08 22:10:00	0		417.086			
2019-09-08 22:20:00	0		417.086			
