Orario di rilevazione	Numero dispositivo 	Numero di serie	Potenza [W]	Energia di oggi [kWh]	Temperatura [°C]	Tensione griglia [V]	Corrente griglia [A]	Frequenza di rete [Hz]	Tens. Fotov. 1 [V]	Corr. fotov. 1 [A]	Tens. Fotov. 2 [V]	Corr. fotov. 2 [A]	Tens. Fotov. 3 [V]	Corr. fotov. 3 [A]	Stato	Moduli C.C.	Errore	Pannello fotovoltaico	Limite di potenza [W]	Posizione di fase	CosPhi
2019-09-08 06:30:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:30:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:30:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:40:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:40:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:40:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:40:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:40:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:40:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:40:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:40:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:40:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:40:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:40:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:40:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:40:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:50:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:50:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:50:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:50:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:50:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:50:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:50:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:50:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:50:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:50:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:50:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:50:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 06:50:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-08 07:00:00	1	029501N182	0	0	2	18	0	50.01	18.5	0	18.5	0	0	0	70		1222	0	16000		
2019-09-08 07:00:00	2	101802N182	0	0	7	72	0	50	70.1	0	70.3	0	69.2	0	50		0	0	16000		
2019-09-08 07:00:00	3	101902N182	0	0	4	40	0	50.01	39.8	0	39.4	0	39.8	0	50		0	0	16000		
2019-09-08 07:00:00	4	102002N182	0	0	6	58	0	50	55.7	0	55.8	0	56	0	50		0	0	16000		
2019-09-08 07:00:00	5	102102N182	0	0	7	76	0	50	75.2	0	75.4	0	75.7	0	50		0	0	16000		
2019-09-08 07:00:00	6	102202N182	0	0	6	59	0	50	55.9	0	55.8	0	55.8	0	50		0	0	16000		
2019-09-08 07:00:00	7	102302N182	0	0	6	58	0	50	57.5	0	57.9	0	58	0	50		0	0	16000		
2019-09-08 07:00:00	8	102402N182	0	0	6	59	0	50	55.2	0	55.5	0	55.6	0	50		0	0	16000		
2019-09-08 07:00:00	9	102502N182	0	0	6	59	0	50.01	58	0	58.2	0	58	0	50		0	0	16000		
2019-09-08 07:00:00	10	102602N182	0	0	4	39	0	50.01	38.2	0	38.2	0	37.5	0	50		0	0	16000		
2019-09-08 07:00:00	11	102702N182	0	0	6	59	0	50.01	56.5	0	56.5	0	56.6	0	50		0	0	16000		
2019-09-08 07:00:00	12	054202N182	0	0	4	39	0	50.01	39.2	0	39.2	0	0	0	50		0	0	16000		
2019-09-08 07:00:00	13	029901N182	0	0	2	20	0	50	18.3	0	18.3	0	0	0	50		0	0	16000		
2019-09-08 07:10:00	1	029501N182	0	0	25	234	0	50.02	224.9	0	226.4	0	0	0	70		1222	0	16000		
2019-09-08 07:10:00	2	101802N182	0	0	25	234	0	50.02	232.2	0	233	0	231.4	0	50		0	0	16000		
2019-09-08 07:10:00	3	101902N182	0	0	25	243	0	50.02	230.8	0	229.3	0	231.9	0	50		1040	0	16000		
2019-09-08 07:10:00	4	102002N182	0	0	25	234	0	50.02	223.9	0	221.9	0	222.5	0	50		0	0	16000		
2019-09-08 07:10:00	5	102102N182	0	0	25	234	0	50.02	224.5	0	225	0	226.5	0	50		0	0	16000		
2019-09-08 07:10:00	6	102202N182	0	0	26	235	0	50.02	230.1	0	231.2	0	231.3	0	50		0	0	16000		
2019-09-08 07:10:00	7	102302N182	0	0	25	234	0	50.02	228.3	0	227.5	0	228.3	0	50		0	0	16000		
2019-09-08 07:10:00	8	102402N182	0	0	26	235	0	50.02	228.5	0	228	0	226.9	0	50		0	0	16000		
2019-09-08 07:10:00	9	102502N182	0	0	26	234	0	50.02	225.9	0	225.8	0	224	0	50		0	0	16000		
2019-09-08 07:10:00	10	102602N182	0	0	25	234	0	50.02	226.1	0	226.4	0	224.3	0	50		0	0	16000		
2019-09-08 07:10:00	11	102702N182	0	0	25	234	0	50.02	227.8	0	228.7	0	230.1	0	50		0	0	16000		
2019-09-08 07:10:00	12	054202N182	0	0	25	234	0	50.02	224.4	0	224.5	0	0	0	50		0	0	16000		
2019-09-08 07:10:00	13	029901N182	0	0	24	234	0	50.02	225.4	0	222.9	0	0	0	50		0	0	16000		
2019-09-08 07:20:00	1	029501N182	0	0	27	235	0	50.02	225.5	0	227.9	0	0	0	70		1222	0	16000		
2019-09-08 07:20:00	2	101802N182	0	0	27	234	0	50.02	245.7	0	239.7	0	237.5	0	50		0	0	16000		
2019-09-08 07:20:00	3	101902N182	0	0	27	243	0	50.02	240.8	0	238.5	0	240.4	0	50		1040	0	16000		
2019-09-08 07:20:00	4	102002N182	0	0	27	234	0	50.02	239	0	237.4	0	237.1	0	50		0	0	16000		
2019-09-08 07:20:00	5	102102N182	0	0	27	234	0	50.02	231.4	0	231.6	0	234.9	0	50		0	0	16000		
2019-09-08 07:20:00	6	102202N182	0	0	27	235	0	50.02	237.6	0	235.8	0	234.3	0	50		0	0	16000		
2019-09-08 07:20:00	7	102302N182	0	0	27	234	0	50.02	233.7	0	232.3	0	234.1	0	50		0	0	16000		
2019-09-08 07:20:00	8	102402N182	0	0	28	235	0	50.02	239.8	0	241.4	0	240	0	50		0	0	16000		
2019-09-08 07:20:00	9	102502N182	0	0	27	234	0	50.02	244.8	0	239.3	0	240.5	0	50		0	0	16000		
2019-09-08 07:20:00	10	102602N182	0	0	27	234	0	50.02	241.3	0	241.4	0	241.6	0	50		0	0	16000		
2019-09-08 07:20:00	11	102702N182	0	0	27	234	0	50.02	232.9	0	230.6	0	231.2	0	50		0	0	16000		
2019-09-08 07:20:00	12	054202N182	0	0	27	234	0	50.02	230	0	227.4	0	0	0	50		0	0	16000		
2019-09-08 07:20:00	13	029901N182	0	0	27	234	0	50.02	224.3	0	225.1	0.001	0	0	50		0	0	16000		
2019-09-08 07:30:00	1	029501N182	0	0	28	235	0.002	49.99	448.7	0	449.8	0	0	0	70		1222	0	16000		
2019-09-08 07:30:00	2	101802N182	16	0	27	234	0.599	49.99	404	0.001	479	0.01	459.7	0.003	60		0	0	16000		
2019-09-08 07:30:00	3	101902N182	0	0	28	243	0	49.99	614.8	0	596.2	0	628.5	0	51		1040	0	16000		
2019-09-08 07:30:00	4	102002N182	15	0	28	234	0.534	49.99	397.5	0	480.7	0.005	436.2	0.003	60		0	0	16000		
2019-09-08 07:30:00	5	102102N182	15	0	28	234	0.565	49.99	391.1	0.001	403.1	0.003	373.6	0.001	60		0	0	16000		
2019-09-08 07:30:00	6	102202N182	17	0	28	235	0.68	49.99	456	0.006	490.2	0.016	407.1	0	60		0	0	16000		
2019-09-08 07:30:00	7	102302N182	7	0	27	233	0.441	49.99	384.5	0	375.9	0	380.9	0	60		0	0	16000		
2019-09-08 07:30:00	8	102402N182	11	0	28	235	0.428	49.99	374.6	0.001	420.1	0.01	384.9	0	60		0	0	16000		
2019-09-08 07:30:00	9	102502N182	9	0	28	234	0.534	49.99	417.5	0.001	407	0	396.2	0	60		0	0	16000		
2019-09-08 07:30:00	10	102602N182	17	0	27	234	0.599	49.99	441.7	0.008	494.1	0.016	406.7	0.002	60		0	0	16000		
2019-09-08 07:30:00	11	102702N182	16	0	28	234	0.624	49.99	452.3	0.004	411.2	0.002	485.9	0.008	60		0	0	16000		
2019-09-08 07:30:00	12	054202N182	5	0	28	234	0.22	49.99	471.4	0.003	466.1	0.006	0	0	60		0	0	16000		
2019-09-08 07:30:00	13	029901N182	3	0	27	234	0.142	49.99	367.4	0	394.4	0.019	0	0	60		0	0	16000		
2019-09-08 07:40:00	1	029501N182	0	0	28	235	0	50	520.4	0	521.3	0	0	0	70		1222	0	16000		
2019-09-08 07:40:00	2	101802N182	156	0.031	28	235	2.638	50	489.3	0.058	528.6	0.086	540.7	0.071	60		0	0	16000		
2019-09-08 07:40:00	3	101902N182	0	0	28	243	0	50	690	0	672.8	0	701.2	0	51		1040	0	16000		
2019-09-08 07:40:00	4	102002N182	159	0.023	28	235	2.732	50	488.8	0.046	539.9	0.077	524.1	0.068	60		0	0	16000		
2019-09-08 07:40:00	5	102102N182	164	0.023	28	235	2.742	50	564.1	0.069	529.2	0.074	529.7	0.065	60		0	0	16000		
2019-09-08 07:40:00	6	102202N182	165	0.023	28	235	2.756	50	562.5	0.083	552.1	0.1	546.8	0.057	60		0	0	16000		
2019-09-08 07:40:00	7	102302N182	153	0.023	28	234	2.653	50	503.5	0.049	500.4	0.048	484.3	0.044	60		0	0	16000		
2019-09-08 07:40:00	8	102402N182	155	0.023	29	235	2.798	50	510.1	0.068	488.3	0.092	519.8	0.048	60		0	0	16000		
2019-09-08 07:40:00	9	102502N182	156	0.023	28	235	2.789	50	529.3	0.061	521.9	0.056	503.9	0.051	60		0	0	16000		
2019-09-08 07:40:00	10	102602N182	160	0.023	28	235	2.819	50	522.1	0.086	554.5	0.104	508.6	0.071	60		0	0	16000		
2019-09-08 07:40:00	11	102702N182	156	0.023	28	235	2.69	50	534.5	0.075	495.2	0.067	534.5	0.086	60		0	0	16000		
2019-09-08 07:40:00	12	054202N182	99	0.016	28	235	2.292	50	524.8	0.075	522	0.089	0	0	60		0	0	16000		
2019-09-08 07:40:00	13	029901N182	72	0.008	28	234	2.24	50	389.8	0.049	435.5	0.109	0	0	60		0	0	16000		
2019-09-08 07:50:00	1	029501N182	0	0	28	235	0	50.01	510.3	0	511.2	0	0	0	70		1222	0	16000		
2019-09-08 07:50:00	2	101802N182	95	0.047	28	234	2.793	50.01	428.5	0.026	498.2	0.054	498.6	0.039	60		0	0	16000		
2019-09-08 07:50:00	3	101902N182	0	0	28	243	0	50.01	675.1	0	657	0	687.1	0	51		1040	0	16000		
2019-09-08 07:50:00	4	102002N182	98	0.039	29	234	2.383	50.01	402.4	0.016	515.3	0.047	484.6	0.039	60		0	0	16000		
2019-09-08 07:50:00	5	102102N182	104	0.047	29	234	2.498	50.01	522	0.037	491.1	0.043	486.5	0.034	60		0	0	16000		
2019-09-08 07:50:00	6	102202N182	105	0.047	29	235	2.305	50.01	532.1	0.051	529.5	0.068	486.9	0.026	60		0	0	16000		
2019-09-08 07:50:00	7	102302N182	85	0.039	29	234	2.433	50.01	422.4	0.018	409.6	0.018	386.7	0.014	60		0	0	16000		
2019-09-08 07:50:00	8	102402N182	90	0.031	29	235	2.285	50.01	465.4	0.033	456.1	0.057	418.3	0.013	60		0	0	16000		
2019-09-08 07:50:00	9	102502N182	96	0.039	29	235	2.391	50.01	485.2	0.032	475.7	0.027	437.9	0.023	60		0	0	16000		
2019-09-08 07:50:00	10	102602N182	93	0.047	29	234	2.719	50.01	481.7	0.05	533.3	0.068	462.2	0.035	60		0	0	16000		
2019-09-08 07:50:00	11	102702N182	97	0.039	29	234	2.171	50.01	498.6	0.041	449	0.035	506.2	0.053	60		0	0	16000		
2019-09-08 07:50:00	12	054202N182	58	0.023	29	234	1.735	50.01	486.1	0.037	491.7	0.054	0	0	60		0	0	16000		
2019-09-08 07:50:00	13	029901N182	39	0.02	28	234	1.446	50.01	315.9	0.015	415.5	0.073	0	0	60		0	0	16000		
2019-09-08 08:00:00	1	029501N182	0	0	28	235	0	50	526.7	0	527.6	0	0	0	70		1222	0	16000		
2019-09-08 08:00:00	2	101802N182	167	0.07	29	234	2.919	50	493.9	0.065	531.2	0.093	549	0.079	60		0	0	16000		
2019-09-08 08:00:00	3	101902N182	0	0	29	243	0.007	50	698.4	0	681.6	0	709.4	0	51		1040	0	16000		
2019-09-08 08:00:00	4	102002N182	187	0.07	29	234	2.769	49.99	517.2	0.063	550.9	0.093	538.8	0.084	60		0	0	16000		
2019-09-08 08:00:00	5	102102N182	186	0.07	29	234	2.753	50	574.3	0.079	533.7	0.084	536.1	0.076	60		0	0	16000		
2019-09-08 08:00:00	6	102202N182	188	0.086	29	235	2.713	50	571.1	0.093	558.5	0.111	553.1	0.068	60		0	0	16000		
2019-09-08 08:00:00	7	102302N182	186	0.07	29	234	2.892	50	525.3	0.063	522.5	0.063	509.6	0.061	60		0	0	16000		
2019-09-08 08:00:00	8	102402N182	167	0.062	30	235	2.735	50	513.2	0.075	492.7	0.098	527.3	0.055	60		0	0	16000		
2019-09-08 08:00:00	9	102502N182	190	0.07	29	234	2.916	50	545	0.08	538.6	0.075	525.6	0.07	60		0	0	16000		
2019-09-08 08:00:00	10	102602N182	169	0.07	29	234	2.85	50	523.4	0.092	557.6	0.111	513.6	0.078	60		0	0	16000		
2019-09-08 08:00:00	11	102702N182	186	0.07	29	234	2.727	50	549.4	0.092	505.7	0.084	546	0.102	60		0	0	16000		
2019-09-08 08:00:00	12	054202N182	110	0.039	29	234	2.601	50	531.5	0.08	529	0.104	0	0	60		0	0	16000		
2019-09-08 08:00:00	13	029901N182	81	0.035	29	234	2.221	50	393.2	0.058	435.3	0.118	0	0	60		0	0	16000		
2019-09-08 08:10:00	1	029501N182	0	0	29	235	0	50	527.8	0	528.7	0	0	0	70		1222	0	16000		
2019-09-08 08:10:00	2	101802N182	185	0.102	29	234	2.861	50	505	0.074	538.2	0.102	555	0.087	60		0	0	16000		
2019-09-08 08:10:00	3	101902N182	0	0	29	244	0	50	699.5	0	682.7	0	710.5	0	51		1040	0	16000		
2019-09-08 08:10:00	4	102002N182	192	0.102	30	234	2.786	50	521	0.065	551.9	0.096	540.6	0.086	60		0	0	16000		
2019-09-08 08:10:00	5	102102N182	197	0.117	30	234	2.875	50	578.5	0.085	541.5	0.09	544.8	0.082	60		0	0	16000		
2019-09-08 08:10:00	6	102202N182	198	0.117	30	235	2.887	50	576	0.099	561.1	0.116	568.1	0.072	60		0	0	16000		
2019-09-08 08:10:00	7	102302N182	188	0.102	30	234	2.812	50	528.9	0.065	523.6	0.066	516	0.062	60		0	0	16000		
2019-09-08 08:10:00	8	102402N182	184	0.102	30	235	3.05	50	525.9	0.084	496.8	0.106	543.8	0.064	60		0	0	16000		
2019-09-08 08:10:00	9	102502N182	193	0.109	30	235	2.91	50	546.9	0.082	544.9	0.076	527.3	0.072	60		0	0	16000		
2019-09-08 08:10:00	10	102602N182	184	0.102	31	234	3.026	50	532.2	0.1	562	0.119	521.3	0.085	60		0	0	16000		
2019-09-08 08:10:00	11	102702N182	186	0.102	30	234	2.806	50	549.1	0.093	510.5	0.084	545.2	0.102	60		0	0	16000		
2019-09-08 08:10:00	12	054202N182	115	0.062	29	234	2.892	50	535.4	0.088	531.2	0.105	0	0	60		0	0	16000		
2019-09-08 08:10:00	13	029901N182	85	0.047	29	234	2.242	50.01	401.3	0.064	437.9	0.122	0	0	60		0	0	16000		
2019-09-08 08:20:00	1	029501N182	0	0	29	235	0	50	512.6	0	513.5	0	0	0	70		1222	0	16000		
2019-09-08 08:20:00	2	101802N182	119	0.125	30	234	2.642	50	454.9	0.038	509.3	0.067	516.8	0.052	60		0	0	16000		
2019-09-08 08:20:00	3	101902N182	0	0	29	243	0	50	677.6	0	659.5	0	689	0	51		1040	0	16000		
2019-09-08 08:20:00	4	102002N182	110	0.133	31	234	2.61	50	416.5	0.024	514.8	0.055	490.7	0.044	60		0	0	16000		
2019-09-08 08:20:00	5	102102N182	120	0.133	30	234	2.614	50	527.3	0.046	498	0.052	489.4	0.043	60		0	0	16000		
2019-09-08 08:20:00	6	102202N182	120	0.141	30	234	2.446	50	535.1	0.06	533.8	0.076	492.1	0.033	60		0	0	16000		
2019-09-08 08:20:00	7	102302N182	99	0.125	31	234	2.406	50	424.9	0.024	417.8	0.025	401.8	0.023	60		0	0	16000		
2019-09-08 08:20:00	8	102402N182	115	0.117	30	234	2.494	50	482	0.047	471.8	0.071	457.2	0.028	60		0	0	16000		
2019-09-08 08:20:00	9	102502N182	105	0.125	30	234	2.421	50	486.4	0.038	463.4	0.032	436.2	0.027	60		0	0	16000		
2019-09-08 08:20:00	10	102602N182	118	0.125	32	234	2.946	50	500.2	0.065	538.8	0.082	479.5	0.049	60		0	0	16000		
2019-09-08 08:20:00	11	102702N182	111	0.117	31	234	2.588	50	504.5	0.051	457.5	0.043	510.2	0.06	60		0	0	16000		
2019-09-08 08:20:00	12	054202N182	70	0.07	30	234	2.415	50	497.9	0.053	498.9	0.065	0	0	60		0	0	16000		
2019-09-08 08:20:00	13	029901N182	49	0.059	30	234	1.781	50	338.8	0.026	422.7	0.084	0	0	60		0	0	16000		
2019-09-08 08:30:00	1	029501N182	0	0	29	234	0	50.01	482.6	0	483.4	0	0	0	70		1222	0	16000		
2019-09-08 08:30:00	2	101802N182	28	0.125	30	234	1.236	50.01	257.1	0	420	0.018	343.9	0.003	60		0	0	16000		
2019-09-08 08:30:00	3	101902N182	0	0	29	243	0	50.01	638.3	0	619.2	0	651	0	51		1040	0	16000		
2019-09-08 08:30:00	4	102002N182	24	0.141	32	234	0.936	50	251.3	0	384.5	0.007	299.5	0.001	60		0	0	16000		
2019-09-08 08:30:00	5	102102N182	27	0.141	30	234	1.077	50	327.3	0.002	362.6	0.006	280.9	0.001	60		0	0	16000		
2019-09-08 08:30:00	6	102202N182	32	0.141	30	234	1.145	50	441.3	0.014	471.7	0.031	251.4	0	60		0	0	16000		
2019-09-08 08:30:00	7	102302N182	15	0.125	31	233	0.94	50	251.2	0	251.3	0	251.5	0	60		0	0	16000		
2019-09-08 08:30:00	8	102402N182	23	0.125	31	234	0.964	50	267.3	0.001	402.2	0.022	251.2	0	60		0	0	16000		
2019-09-08 08:30:00	9	102502N182	15	0.125	31	234	0.781	50	259.9	0	251.4	0	251.7	0	60		0	0	16000		
2019-09-08 08:30:00	10	102602N182	32	0.125	32	234	1.302	50	406.1	0.015	483.4	0.032	291.1	0.002	60		0	0	16000		
2019-09-08 08:30:00	11	102702N182	27	0.125	32	234	1.059	50.01	352.2	0.005	275.8	0.001	419.4	0.015	60		0	0	16000		
2019-09-08 08:30:00	12	054202N182	15	0.078	30	234	0.836	50.01	318.9	0.003	421.7	0.018	0	0	60		0	0	16000		
2019-09-08 08:30:00	13	029901N182	9	0.059	30	233	0.769	50.01	251.3	0	380.9	0.037	0	0	60		0	0	16000		
2019-09-08 08:40:00	1	029501N182	0	0	29	234	0.004	50	489.5	0	490.3	0	0	0	70		1222	0	16000		
2019-09-08 08:40:00	2	101802N182	41	0.133	31	234	1.582	50	291.4	0.002	444.1	0.024	400.7	0.008	60		0	0	16000		
2019-09-08 08:40:00	3	101902N182	0	0	29	243	0	50	647.7	0	628.7	0	660.3	0	51		1040	0	16000		
2019-09-08 08:40:00	4	102002N182	35	0.141	32	234	1.227	50	252.9	0	418.6	0.013	357.1	0.006	60		0	0	16000		
2019-09-08 08:40:00	5	102102N182	42	0.148	31	234	1.509	50	375.6	0.008	407.8	0.013	343.1	0.007	60		0	0	16000		
2019-09-08 08:40:00	6	102202N182	47	0.148	31	234	1.493	50.01	461.9	0.021	490.7	0.039	306.9	0.003	60		0	0	16000		
2019-09-08 08:40:00	7	102302N182	23	0.133	32	234	1.071	50.01	259.4	0	264.2	0	252	0	60		0	0	16000		
2019-09-08 08:40:00	8	102402N182	35	0.133	31	234	1.294	50.01	335.1	0.007	425.1	0.029	264.5	0	60		0	0	16000		
2019-09-08 08:40:00	9	102502N182	27	0.133	31	234	1.146	50	303.1	0.004	289.2	0.002	271.5	0.001	60		0	0	16000		
2019-09-08 08:40:00	10	102602N182	45	0.133	33	234	1.613	50	422.3	0.023	495.5	0.039	342.3	0.008	60		0	0	16000		
2019-09-08 08:40:00	11	102702N182	39	0.133	32	234	1.384	50	377.3	0.012	319.2	0.005	427.7	0.021	60		0	0	16000		
2019-09-08 08:40:00	12	054202N182	23	0.078	30	234	1.117	50	373.2	0.011	445.5	0.024	0	0	60		0	0	16000		
2019-09-08 08:40:00	13	029901N182	15	0.059	30	234	0.907	50	259.9	0	394.1	0.045	0	0	60		0	0	16000		
2019-09-08 08:50:00	1	029501N182	0	0	29	234	0	49.99	512.6	0	513.5	0	0	0	70		1222	0	16000		
2019-09-08 08:50:00	2	101802N182	114	0.148	31	234	2.338	49.99	437.8	0.035	503.8	0.063	513.7	0.048	60		0	0	16000		
2019-09-08 08:50:00	3	101902N182	0	0	29	244	0	50.01	678.7	0	660.8	0	690.7	0	51		1040	0	16000		
2019-09-08 08:50:00	4	102002N182	107	0.156	33	234	2.346	49.99	389.3	0.023	507.7	0.051	488.5	0.043	60		0	0	16000		
2019-09-08 08:50:00	5	102102N182	129	0.164	31	234	2.465	49.99	536.5	0.05	499	0.056	491.1	0.048	60		0	0	16000		
2019-09-08 08:50:00	6	102202N182	133	0.172	31	234	2.507	49.99	543	0.065	539.8	0.081	493.2	0.04	60		0	0	16000		
2019-09-08 08:50:00	7	102302N182	97	0.148	32	233	2.21	49.99	410.7	0.024	411.9	0.025	384.4	0.023	60		0	0	16000		
2019-09-08 08:50:00	8	102402N182	105	0.148	31	234	2.239	49.99	468.2	0.043	468.8	0.065	412.9	0.024	60		0	0	16000		
2019-09-08 08:50:00	9	102502N182	104	0.148	31	234	2.174	49.99	474.6	0.038	464.6	0.032	431.7	0.028	60		0	0	16000		
2019-09-08 08:50:00	10	102602N182	113	0.148	33	234	2.459	49.99	490.1	0.06	539.9	0.078	477.3	0.046	60		0	0	16000		
2019-09-08 08:50:00	11	102702N182	107	0.148	32	234	2.293	49.99	499.5	0.048	451.1	0.041	510.5	0.057	60		0	0	16000		
2019-09-08 08:50:00	12	054202N182	67	0.094	31	234	2.033	49.99	499.5	0.048	493.3	0.061	0	0	60		0	0	16000		
2019-09-08 08:50:00	13	029901N182	51	0.066	30	234	1.739	49.99	343.7	0.028	423.8	0.087	0	0	60		0	0	16000		
2019-09-08 09:00:00	1	029501N182	0	0	29	234	0	49.99	533.1	0	534.1	0	0	0	70		1222	0	16000		
2019-09-08 09:00:00	2	101802N182	234	0.188	32	234	3.081	49.99	524.6	0.1	550.8	0.128	571.3	0.114	60		0	0	16000		
2019-09-08 09:00:00	3	101902N182	0	0	29	244	0	49.99	707.2	0	691.3	0	717.4	0	51		1040	0	16000		
2019-09-08 09:00:00	4	102002N182	230	0.195	33	234	3.01	49.99	536.8	0.084	564	0.114	555.2	0.105	60		0	0	16000		
2019-09-08 09:00:00	5	102102N182	249	0.211	32	234	3.067	49.99	595.7	0.115	554.3	0.118	563.5	0.11	60		0	0	16000		
2019-09-08 09:00:00	6	102202N182	250	0.211	31	234	3.125	49.99	588.4	0.128	576.7	0.143	587.2	0.1	60		0	0	16000		
2019-09-08 09:00:00	7	102302N182	225	0.18	32	233	3.044	49.99	542.8	0.083	539.1	0.083	534.4	0.08	60		0	0	16000		
2019-09-08 09:00:00	8	102402N182	232	0.18	32	234	2.947	49.99	539.5	0.11	509.9	0.132	561.3	0.09	60		0	0	16000		
2019-09-08 09:00:00	9	102502N182	227	0.188	31	234	3.141	49.99	561.1	0.101	558.3	0.094	542.9	0.089	60		0	0	16000		
2019-09-08 09:00:00	10	102602N182	233	0.188	34	234	3.078	49.99	544.1	0.127	573	0.145	539	0.111	60		0	0	16000		
2019-09-08 09:00:00	11	102702N182	221	0.18	33	234	2.841	49.99	559.7	0.112	521.5	0.103	555	0.122	60		0	0	16000		
2019-09-08 09:00:00	12	054202N182	142	0.117	31	234	3.313	49.99	553	0.115	541.7	0.124	0	0	60		0	0	16000		
2019-09-08 09:00:00	13	029901N182	112	0.09	31	234	2.5	49.99	420.6	0.09	450.3	0.149	0	0	60		0	0	16000		
2019-09-08 09:10:00	1	029501N182	0	0	29	235	0	50	541.4	0	542.3	0	0	0	70		1222	0	16000		
2019-09-08 09:10:00	2	101802N182	316	0.234	32	234	3.402	50	542.3	0.145	564.6	0.172	585.2	0.159	60		0	0	16000		
2019-09-08 09:10:00	3	101902N182	0	0	30	244	0	49.99	719.6	0	705	0	728.2	0	51		1040	0	16000		
2019-09-08 09:10:00	4	102002N182	327	0.25	34	234	3.376	50	559.1	0.136	578	0.167	572.8	0.157	60		0	0	16000		
2019-09-08 09:10:00	5	102102N182	319	0.258	32	234	3.418	50	610	0.15	569.3	0.152	576	0.144	60		0	0	16000		
2019-09-08 09:10:00	6	102202N182	320	0.258	32	234	3.56	50	599.4	0.163	587.3	0.177	595.3	0.137	60		0	0	16000		
2019-09-08 09:10:00	7	102302N182	311	0.227	33	234	3.335	49.99	565.9	0.129	563.4	0.128	559.8	0.125	60		0	0	16000		
2019-09-08 09:10:00	8	102402N182	305	0.227	32	234	3.361	49.99	555.7	0.15	520.7	0.172	576.5	0.131	60		0	0	16000		
2019-09-08 09:10:00	9	102502N182	315	0.242	32	234	3.379	49.99	579.8	0.145	577.7	0.137	564	0.134	60		0	0	16000		
2019-09-08 09:10:00	10	102602N182	309	0.234	34	234	3.402	50	558.2	0.169	585.2	0.186	556.1	0.152	60		0	0	16000		
2019-09-08 09:10:00	11	102702N182	312	0.234	33	234	3.306	50	577.1	0.162	540.4	0.15	571	0.17	60		0	0	16000		
2019-09-08 09:10:00	12	054202N182	202	0.141	31	234	3.147	50	567.6	0.16	556.1	0.174	0	0	60		0	0	16000		
2019-09-08 09:10:00	13	029901N182	153	0.109	31	234	2.939	50	432	0.135	457	0.194	0	0	60		0	0	16000		
2019-09-08 09:20:00	1	029501N182	0	0	29	234	0	49.99	559	0	560	0	0	0	70		1222	0	16000		
2019-09-08 09:20:00	2	101802N182	594	0.336	32	234	3.806	49.99	576.1	0.292	592.1	0.32	612.7	0.309	60		0	0	16000		
2019-09-08 09:20:00	3	101902N182	0	0	30	243	0	49.99	747.3	0	733.6	0	754.5	0	51		1040	0	16000		
